site_id,rma_date,rma_count,rolling_mean,rolling_std,deviation,pct_change,z_score,severity,region,site_type,country,operator,week_number,year,consecutive_count
ST-01228,2024-03-25,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,13,2024,0
ST-01228,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,19,2024,0
ST-01228,2024-05-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,21,2024,0
ST-01228,2024-06-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,23,2024,0
ST-01228,2024-09-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,37,2024,0
ST-01228,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,43,2024,0
ST-01228,2024-11-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,47,2024,0
ST-01228,2024-12-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,50,2024,0
ST-01228,2024-12-16,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,51,2024,0
ST-01228,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,10,2025,0
ST-01228,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,27,2025,0
ST-01228,2025-08-25,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Brazil,AT&T,35,2025,0
ST-01229,2023-03-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Brazil,Claro,13,2023,0
ST-01229,2023-08-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Brazil,Claro,34,2023,0
ST-01229,2023-09-25,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Brazil,Claro,39,2023,0
ST-01229,2023-11-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Brazil,Claro,45,2023,0
ST-01229,2024-06-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Brazil,Claro,24,2024,0
ST-01229,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Brazil,Claro,10,2025,0
ST-01229,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Brazil,Claro,20,2025,0
ST-01229,2025-08-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Brazil,Claro,34,2025,0
ST-01229,2025-09-08,2,1.0,0.5,1.0,99.0,2.0,High,AMER,Data Center,Brazil,Claro,37,2025,0
ST-01229,2025-10-13,3,1.25,0.5,1.75,138.9,3.5,Critical,AMER,Data Center,Brazil,Claro,42,2025,0
ST-01230,2023-02-27,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Integration Center,Netherlands,,9,2023,0
ST-01230,2023-05-08,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Integration Center,Netherlands,,19,2023,0
ST-01230,2023-05-15,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Integration Center,Netherlands,,20,2023,0
ST-01230,2023-07-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,28,2023,0
ST-01230,2023-07-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,29,2023,0
ST-01230,2023-07-31,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,31,2023,0
ST-01230,2023-10-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,41,2023,0
ST-01230,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,42,2023,0
ST-01230,2023-11-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,48,2023,0
ST-01230,2024-02-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,9,2024,0
ST-01230,2024-04-29,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Integration Center,Netherlands,,18,2024,0
ST-01230,2024-05-13,2,1.25,0.5,0.75,59.5,1.5,Normal,EMEA,Integration Center,Netherlands,,20,2024,0
ST-01230,2024-05-27,1,1.5,0.58,-0.5,-33.1,-0.87,Normal,EMEA,Integration Center,Netherlands,,22,2024,0
ST-01230,2024-08-05,1,1.5,0.58,-0.5,-33.1,-0.87,Normal,EMEA,Integration Center,Netherlands,,32,2024,0
ST-01230,2024-08-19,2,1.5,0.58,0.5,33.1,0.87,Normal,EMEA,Integration Center,Netherlands,,34,2024,0
ST-01230,2024-09-09,1,1.5,0.58,-0.5,-33.1,-0.87,Normal,EMEA,Integration Center,Netherlands,,37,2024,0
ST-01230,2024-10-28,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Integration Center,Netherlands,,44,2024,0
ST-01230,2025-02-24,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Integration Center,Netherlands,,9,2025,0
ST-01230,2025-03-03,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Integration Center,Netherlands,,10,2025,0
ST-01230,2025-03-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,12,2025,0
ST-01230,2025-03-31,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,14,2025,0
ST-01230,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,18,2025,0
ST-01231,2023-01-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,5,2023,0
ST-01231,2023-02-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,6,2023,0
ST-01231,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,12,2023,0
ST-01231,2023-04-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,14,2023,0
ST-01231,2023-05-22,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Integration Center,Netherlands,,21,2023,0
ST-01231,2023-06-26,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Integration Center,Netherlands,,26,2023,0
ST-01231,2023-07-10,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Integration Center,Netherlands,,28,2023,0
ST-01231,2023-09-04,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Integration Center,Netherlands,,36,2023,0
ST-01231,2023-09-18,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Integration Center,Netherlands,,38,2023,0
ST-01231,2023-10-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,40,2023,0
ST-01231,2023-11-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,46,2023,0
ST-01231,2024-07-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,31,2024,0
ST-01231,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,43,2024,0
ST-01231,2024-10-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,44,2024,0
ST-01231,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,10,2025,0
ST-01231,2025-06-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,25,2025,0
ST-01231,2025-08-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Netherlands,,35,2025,0
ST-01232,2023-01-16,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,3,2023,0
ST-01232,2023-01-30,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,5,2023,0
ST-01232,2023-03-06,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,10,2023,0
ST-01232,2023-05-22,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,21,2023,0
ST-01232,2023-06-12,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,24,2023,0
ST-01232,2023-07-10,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,28,2023,0
ST-01232,2023-07-31,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,31,2023,0
ST-01232,2023-10-23,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,43,2023,0
ST-01232,2023-11-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,47,2023,0
ST-01232,2024-01-22,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,4,2024,0
ST-01232,2024-01-29,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,5,2024,0
ST-01232,2024-02-05,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,6,2024,0
ST-01232,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,12,2024,0
ST-01232,2024-03-25,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,13,2024,0
ST-01232,2024-05-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,21,2024,0
ST-01232,2024-08-26,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,35,2024,0
ST-01232,2024-09-30,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,40,2024,0
ST-01232,2024-10-14,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,42,2024,0
ST-01232,2024-11-04,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,45,2024,0
ST-01232,2024-12-09,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,50,2024,0
ST-01232,2025-01-06,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,2,2025,0
ST-01232,2025-01-13,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,3,2025,0
ST-01232,2025-02-10,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,7,2025,0
ST-01232,2025-03-17,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,12,2025,0
ST-01232,2025-03-31,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,14,2025,0
ST-01232,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,20,2025,0
ST-01232,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,26,2025,0
ST-01232,2025-07-14,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,29,2025,0
ST-01232,2025-09-01,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China,,36,2025,0
ST-01233,2023-01-09,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,2,2023,0
ST-01233,2023-02-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,8,2023,0
ST-01233,2023-04-10,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,15,2023,0
ST-01233,2023-04-24,2,1.0,0.5,1.0,99.0,2.0,High,APAC,Integration Center,Australia,,17,2023,0
ST-01233,2023-05-22,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,21,2023,0
ST-01233,2023-07-03,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,27,2023,0
ST-01233,2023-12-04,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,49,2023,0
ST-01233,2024-03-25,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,13,2024,0
ST-01233,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,19,2024,0
ST-01233,2024-10-07,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,41,2024,0
ST-01233,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,18,2025,0
ST-01233,2025-06-09,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,24,2025,0
ST-01233,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,26,2025,0
ST-01233,2025-07-14,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,29,2025,0
ST-01233,2025-07-28,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,31,2025,0
ST-01234,2023-02-06,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Cell Site,Germany,Telenor,6,2023,0
ST-01234,2023-03-06,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Germany,Telenor,10,2023,0
ST-01234,2023-05-01,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Germany,Telenor,18,2023,0
ST-01234,2023-05-08,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Germany,Telenor,19,2023,0
ST-01234,2023-07-17,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Germany,Telenor,29,2023,0
ST-01234,2023-09-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,37,2023,0
ST-01234,2023-10-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,43,2023,0
ST-01234,2023-12-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,52,2023,0
ST-01234,2024-01-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,2,2024,0
ST-01234,2024-02-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,7,2024,0
ST-01234,2024-02-19,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,8,2024,0
ST-01234,2024-04-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,15,2024,0
ST-01234,2024-06-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,23,2024,0
ST-01234,2024-07-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,31,2024,0
ST-01234,2024-08-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,33,2024,0
ST-01234,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,43,2024,0
ST-01234,2024-11-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,46,2024,0
ST-01234,2025-02-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,7,2025,0
ST-01234,2025-05-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Germany,Telenor,22,2025,0
ST-01234,2025-06-30,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Cell Site,Germany,Telenor,27,2025,0
ST-01234,2025-07-07,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Germany,Telenor,28,2025,0
ST-01235,2023-02-27,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,APAC,Data Center,India,Bharti Airtel,9,2023,0
ST-01235,2023-06-26,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,APAC,Data Center,India,Bharti Airtel,26,2023,0
ST-01235,2024-01-01,2,1.33,0.58,0.67,49.6,1.15,Normal,APAC,Data Center,India,Bharti Airtel,1,2024,0
ST-01235,2024-01-08,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,APAC,Data Center,India,Bharti Airtel,2,2024,0
ST-01235,2024-01-15,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Data Center,India,Bharti Airtel,3,2024,0
ST-01235,2024-02-05,2,1.25,0.5,0.75,59.5,1.5,Normal,APAC,Data Center,India,Bharti Airtel,6,2024,0
ST-01235,2024-04-08,1,1.5,0.58,-0.5,-33.1,-0.87,Normal,APAC,Data Center,India,Bharti Airtel,15,2024,0
ST-01235,2024-04-15,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Data Center,India,Bharti Airtel,16,2024,0
ST-01235,2024-07-08,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Data Center,India,Bharti Airtel,28,2024,0
ST-01235,2024-09-09,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Data Center,India,Bharti Airtel,37,2024,0
ST-01235,2024-11-04,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Data Center,India,Bharti Airtel,45,2024,0
ST-01235,2024-11-25,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Data Center,India,Bharti Airtel,48,2024,0
ST-01235,2025-01-06,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Data Center,India,Bharti Airtel,2,2025,0
ST-01235,2025-01-27,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Data Center,India,Bharti Airtel,5,2025,0
ST-01235,2025-02-17,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Data Center,India,Bharti Airtel,8,2025,0
ST-01235,2025-03-24,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Data Center,India,Bharti Airtel,13,2025,0
ST-01235,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Data Center,India,Bharti Airtel,27,2025,0
ST-01236,2023-01-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,1,2023,0
ST-01236,2023-02-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,9,2023,0
ST-01236,2023-10-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,40,2023,0
ST-01236,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,42,2023,0
ST-01236,2023-11-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,47,2023,0
ST-01236,2023-12-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,52,2023,0
ST-01236,2024-01-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,4,2024,0
ST-01236,2024-05-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,20,2024,0
ST-01236,2024-07-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,30,2024,0
ST-01236,2024-08-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,32,2024,0
ST-01236,2024-10-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,41,2024,0
ST-01236,2024-11-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,48,2024,0
ST-01236,2024-12-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,50,2024,0
ST-01236,2024-12-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,52,2024,0
ST-01236,2025-02-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,8,2025,0
ST-01236,2025-03-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden,A1 Telekom,13,2025,0
ST-01236,2025-07-28,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Cell Site,Sweden,A1 Telekom,31,2025,0
ST-01237,2023-02-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia,Orange,7,2023,0
ST-01237,2023-03-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia,Orange,11,2023,0
ST-01237,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia,Orange,12,2023,0
ST-01237,2023-03-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia,Orange,13,2023,0
ST-01237,2023-07-31,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia,Orange,31,2023,0
ST-01237,2023-09-25,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Cell Site,Czechia,Orange,39,2023,0
ST-01237,2024-02-05,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Czechia,Orange,6,2024,0
ST-01237,2024-02-26,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Czechia,Orange,9,2024,0
ST-01237,2024-03-18,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Czechia,Orange,12,2024,0
ST-01237,2024-11-25,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Czechia,Orange,48,2024,0
ST-01237,2024-12-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia,Orange,52,2024,0
ST-01237,2025-06-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia,Orange,24,2025,0
ST-01237,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia,Orange,33,2025,0
ST-01237,2025-10-20,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Cell Site,Czechia,Orange,43,2025,0
ST-01238,2023-01-02,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Cell Site,Poland,Orange,1,2023,0
ST-01238,2023-01-16,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Poland,Orange,3,2023,0
ST-01238,2023-01-23,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Poland,Orange,4,2023,0
ST-01238,2023-03-06,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Poland,Orange,10,2023,0
ST-01238,2023-05-08,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Poland,Orange,19,2023,0
ST-01238,2023-06-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Orange,23,2023,0
ST-01238,2023-09-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Orange,38,2023,0
ST-01238,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Orange,42,2023,0
ST-01238,2024-01-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Orange,3,2024,0
ST-01238,2024-01-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Orange,5,2024,0
ST-01238,2024-04-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Orange,17,2024,0
ST-01238,2024-08-26,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Cell Site,Poland,Orange,35,2024,0
ST-01238,2024-09-02,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Poland,Orange,36,2024,0
ST-01238,2024-09-16,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Poland,Orange,38,2024,0
ST-01238,2025-02-03,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Poland,Orange,6,2025,0
ST-01238,2025-03-24,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Poland,Orange,13,2025,0
ST-01238,2025-05-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Orange,22,2025,0
ST-01238,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Orange,41,2025,0
ST-01239,2023-01-16,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Warehouse,Sweden,,3,2023,0
ST-01239,2023-02-06,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Warehouse,Sweden,,6,2023,0
ST-01239,2023-08-07,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Warehouse,Sweden,,32,2023,0
ST-01239,2023-09-25,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Warehouse,Sweden,,39,2023,0
ST-01239,2023-10-02,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Warehouse,Sweden,,40,2023,0
ST-01239,2023-10-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,41,2023,0
ST-01239,2023-10-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,43,2023,0
ST-01239,2023-11-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,47,2023,0
ST-01239,2024-01-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,3,2024,0
ST-01239,2024-01-22,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Warehouse,Sweden,,4,2024,0
ST-01239,2024-05-06,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Warehouse,Sweden,,19,2024,0
ST-01239,2024-07-22,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Warehouse,Sweden,,30,2024,0
ST-01239,2024-11-04,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Warehouse,Sweden,,45,2024,0
ST-01239,2025-01-06,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Warehouse,Sweden,,2,2025,0
ST-01239,2025-07-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,29,2025,0
ST-01239,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,33,2025,0
ST-01239,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,41,2025,0
ST-01239,2025-10-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,43,2025,0
ST-01240,2023-01-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,France,,2,2023,0
ST-01240,2023-05-01,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,France,,18,2023,0
ST-01240,2023-05-15,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Warehouse,France,,20,2023,0
ST-01240,2024-02-12,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Warehouse,France,,7,2024,0
ST-01240,2024-02-19,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Warehouse,France,,8,2024,0
