site_id,rma_date,rma_count,rolling_mean,rolling_std,deviation,pct_change,z_score,severity,region,site_type,country
ST-01173,2024-09-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01173,2024-10-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01173,2024-11-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01173,2024-11-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01173,2024-12-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01173,2025-03-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01173,2025-06-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01173,2025-07-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01173,2025-07-14,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Spain
ST-01173,2025-09-29,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Cell Site,Spain
ST-01174,2023-05-01,1,1.3333333333333333,0.5773502691896323,-0.33333333333333326,-24.81389578163771,-0.5773502691896191,Normal,EMEA,Cell Site,Sweden
ST-01174,2023-05-22,1,1.3333333333333333,0.5773502691896323,-0.33333333333333326,-24.81389578163771,-0.5773502691896191,Normal,EMEA,Cell Site,Sweden
ST-01174,2023-06-26,1,1.3333333333333333,0.5773502691896323,-0.33333333333333326,-24.81389578163771,-0.5773502691896191,Normal,EMEA,Cell Site,Sweden
ST-01174,2023-10-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2023-11-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-01-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-03-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-04-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-07-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-08-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-11-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-12-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-12-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2024-12-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2025-01-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2025-02-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2025-03-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2025-03-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2025-03-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01174,2025-09-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Sweden
ST-01175,2023-02-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2023-06-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2023-08-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2023-10-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-01-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-01-22,3,1.0,0.5,2.0,198.01980198019803,4.0,Critical,EMEA,Cell Site,Czechia
ST-01175,2024-02-26,1,1.5,1.0000000000000024,-0.5,-33.11258278145696,-0.4999999999999988,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-03-18,1,1.5,1.0000000000000024,-0.5,-33.11258278145696,-0.4999999999999988,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-05-20,1,1.5,1.0000000000000024,-0.5,-33.11258278145696,-0.4999999999999988,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-09-02,1,1.5,1.0000000000000024,-0.5,-33.11258278145696,-0.4999999999999988,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-09-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-11-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-11-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2024-12-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2025-03-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2025-07-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Czechia
ST-01175,2025-08-25,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Czechia
ST-01175,2025-09-01,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Cell Site,Czechia
ST-01175,2025-09-22,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Cell Site,Czechia
ST-01176,2023-03-13,2,1.3333333333333333,0.5773502691896323,0.6666666666666667,49.627791563275444,1.1547005383792386,Normal,APAC,Cell Site,Australia
ST-01176,2023-03-27,1,1.6666666666666667,0.5773502691896323,-0.6666666666666667,-39.761431411530815,-1.1547005383792386,Normal,APAC,Cell Site,Australia
ST-01176,2023-04-17,1,1.3333333333333333,0.5773502691896323,-0.33333333333333326,-24.81389578163771,-0.5773502691896191,Normal,APAC,Cell Site,Australia
ST-01176,2023-06-26,2,1.3333333333333333,0.5773502691896323,0.6666666666666667,49.627791563275444,1.1547005383792386,Normal,APAC,Cell Site,Australia
ST-01176,2023-07-03,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,APAC,Cell Site,Australia
ST-01176,2023-08-21,2,1.25,0.500000000000005,0.75,59.523809523809526,1.4999999999999851,Normal,APAC,Cell Site,Australia
ST-01176,2023-08-28,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,APAC,Cell Site,Australia
ST-01176,2023-09-18,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,APAC,Cell Site,Australia
ST-01176,2023-11-13,2,1.25,0.500000000000005,0.75,59.523809523809526,1.4999999999999851,Normal,APAC,Cell Site,Australia
ST-01176,2024-03-04,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,APAC,Cell Site,Australia
ST-01176,2024-06-10,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Australia
ST-01176,2024-08-19,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Australia
ST-01176,2024-12-02,2,1.25,0.500000000000005,0.75,59.523809523809526,1.4999999999999851,Normal,APAC,Cell Site,Australia
ST-01176,2024-12-23,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Australia
ST-01176,2025-01-06,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Australia
ST-01176,2025-01-13,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Australia
ST-01176,2025-02-24,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Australia
ST-01176,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Australia
ST-01176,2025-05-19,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Australia
ST-01176,2025-06-02,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Australia
ST-01176,2025-09-08,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Australia
ST-01176,2025-09-29,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Australia
ST-01177,2023-02-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Germany
ST-01177,2023-03-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Germany
ST-01177,2023-08-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Germany
ST-01177,2023-12-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Germany
ST-01177,2024-02-19,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Integration Center,Germany
ST-01177,2024-04-22,2,1.25,0.500000000000005,0.75,59.523809523809526,1.4999999999999851,Normal,EMEA,Integration Center,Germany
ST-01177,2024-06-10,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Integration Center,Germany
ST-01177,2024-06-24,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Integration Center,Germany
ST-01177,2024-07-15,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Integration Center,Germany
ST-01177,2024-08-05,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Integration Center,Germany
ST-01177,2024-12-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Germany
ST-01177,2025-01-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Integration Center,Germany
ST-01177,2025-03-10,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Integration Center,Germany
ST-01177,2025-03-31,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Integration Center,Germany
ST-01177,2025-10-20,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Integration Center,Germany
ST-01178,2023-03-06,1,1.3333333333333333,0.5773502691896323,-0.33333333333333326,-24.81389578163771,-0.5773502691896191,Normal,AMER,Data Center,Argentina
ST-01178,2023-05-01,1,1.3333333333333333,0.5773502691896323,-0.33333333333333326,-24.81389578163771,-0.5773502691896191,Normal,AMER,Data Center,Argentina
ST-01178,2023-05-29,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2023-06-26,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2023-10-02,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2023-11-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2023-12-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2024-01-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2024-04-29,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2024-05-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2024-07-29,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2024-10-07,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2025-09-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2025-09-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01178,2025-10-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Data Center,Argentina
ST-01179,2023-02-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-04-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-05-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-06-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-08-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-09-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-09-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-10-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-11-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2023-11-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2024-01-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2024-06-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2024-12-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2025-01-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2025-05-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2025-09-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01179,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Spain
ST-01180,2023-01-16,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2023-05-22,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2023-07-10,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2023-11-13,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Cell Site,Singapore
ST-01180,2024-01-15,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Singapore
ST-01180,2024-02-12,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Singapore
ST-01180,2024-02-19,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Singapore
ST-01180,2024-03-25,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Cell Site,Singapore
ST-01180,2024-04-29,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2024-05-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2024-09-09,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2024-10-14,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2024-11-18,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2024-12-09,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2024-12-30,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-01180,2025-09-22,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Cell Site,Singapore
ST-01181,2023-01-09,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2023-05-22,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2023-06-12,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2023-07-03,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2023-09-04,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2023-12-25,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2024-02-26,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2024-04-08,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2024-07-01,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Warehouse,China
ST-01181,2024-11-04,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Warehouse,China
ST-01181,2024-11-18,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Warehouse,China
ST-01181,2024-11-25,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Warehouse,China
ST-01181,2025-01-06,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Warehouse,China
ST-01181,2025-02-10,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,China
ST-01181,2025-02-24,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Warehouse,China
ST-01181,2025-03-31,2,1.25,0.500000000000005,0.75,59.523809523809526,1.4999999999999851,Normal,APAC,Warehouse,China
ST-01181,2025-04-14,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,APAC,Warehouse,China
ST-01181,2025-07-14,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,APAC,Warehouse,China
ST-01181,2025-09-01,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,APAC,Warehouse,China
ST-01181,2025-10-20,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,APAC,Warehouse,China
ST-01182,2023-01-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2023-01-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2023-01-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2023-05-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2023-07-03,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Warehouse,Austria
ST-01182,2023-07-10,2,1.25,0.500000000000005,0.75,59.523809523809526,1.4999999999999851,Normal,EMEA,Warehouse,Austria
ST-01182,2023-07-17,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Warehouse,Austria
ST-01182,2023-07-31,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Warehouse,Austria
ST-01182,2023-08-07,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Warehouse,Austria
ST-01182,2023-08-28,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Warehouse,Austria
ST-01182,2023-11-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2024-07-01,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2024-11-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2025-01-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2025-02-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2025-05-19,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01182,2025-07-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-01183,2023-01-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01183,2023-04-17,3,1.0,0.5,2.0,198.01980198019803,4.0,Critical,EMEA,Cell Site,Spain
ST-01183,2023-08-28,1,1.6666666666666667,1.1547005383792548,-0.6666666666666667,-39.761431411530815,-0.5773502691896242,Normal,EMEA,Cell Site,Spain
ST-01183,2023-09-18,1,1.6666666666666667,1.1547005383792548,-0.6666666666666667,-39.761431411530815,-0.5773502691896242,Normal,EMEA,Cell Site,Spain
ST-01183,2023-10-09,1,1.5,1.0000000000000024,-0.5,-33.11258278145696,-0.4999999999999988,Normal,EMEA,Cell Site,Spain
ST-01183,2023-12-11,1,1.5,1.0000000000000024,-0.5,-33.11258278145696,-0.4999999999999988,Normal,EMEA,Cell Site,Spain
ST-01183,2023-12-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01183,2024-01-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01183,2024-02-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01183,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01183,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01183,2024-06-10,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,Spain
ST-01183,2025-02-24,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Cell Site,Spain
ST-01183,2025-07-07,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Cell Site,Spain
ST-01183,2025-08-18,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Cell Site,Spain
ST-01183,2025-09-08,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Cell Site,Spain
ST-01183,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01183,2025-10-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain
ST-01184,2023-01-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2023-02-06,3,1.0,0.5,2.0,198.01980198019803,4.0,Critical,EMEA,Data Center,Sweden
ST-01184,2023-02-27,1,1.6666666666666667,1.1547005383792548,-0.6666666666666667,-39.761431411530815,-0.5773502691896242,Normal,EMEA,Data Center,Sweden
ST-01184,2023-03-13,1,1.6666666666666667,1.1547005383792548,-0.6666666666666667,-39.761431411530815,-0.5773502691896242,Normal,EMEA,Data Center,Sweden
ST-01184,2023-07-24,1,1.5,1.0000000000000024,-0.5,-33.11258278145696,-0.4999999999999988,Normal,EMEA,Data Center,Sweden
ST-01184,2023-09-18,1,1.5,1.0000000000000024,-0.5,-33.11258278145696,-0.4999999999999988,Normal,EMEA,Data Center,Sweden
ST-01184,2024-02-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2024-04-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2024-07-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2024-07-29,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Data Center,Sweden
ST-01184,2024-08-19,2,1.25,0.500000000000005,0.75,59.523809523809526,1.4999999999999851,Normal,EMEA,Data Center,Sweden
ST-01184,2024-10-21,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Data Center,Sweden
ST-01184,2024-10-28,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Data Center,Sweden
ST-01184,2025-01-06,1,1.5,0.5773502691896302,-0.5,-33.11258278145696,-0.866025403784432,Normal,EMEA,Data Center,Sweden
ST-01184,2025-01-20,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Data Center,Sweden
ST-01184,2025-03-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2025-03-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2025-04-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2025-05-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2025-05-19,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2025-06-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01184,2025-09-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Sweden
ST-01185,2023-01-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-01185,2023-07-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-01185,2023-08-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-01185,2023-11-20,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Warehouse,Sweden
ST-01185,2024-03-25,1,1.25,0.500000000000005,-0.25,-19.841269841269842,-0.499999999999995,Normal,EMEA,Warehouse,Sweden
